epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,345.097,1.08733,1.05837,1.18168,0.77784,0.63052,0.65444,0.36584,1.49098,1.46227,1.29699,0.02901,0.00967,0.02901,0.00967,0.02901,0.00967,0.02901,0.00967
12,373.068,1.0978,1.08327,1.19463,0.7312,0.68827,0.67785,0.4013,1.40832,1.41606,1.27961,0.028911,0.009637,0.028911,0.009637,0.028911,0.009637,0.028911,0.009637
13,400.54,1.08191,1.03777,1.1853,0.78465,0.66265,0.70656,0.44817,1.26729,1.37187,1.22508,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
14,428.059,1.06716,1.03525,1.18326,0.79653,0.71084,0.7559,0.47985,1.31511,1.28685,1.20372,0.028713,0.009571,0.028713,0.009571,0.028713,0.009571,0.028713,0.009571
15,458.449,1.05675,1.01292,1.17926,0.81471,0.69478,0.73144,0.47865,1.21854,1.33091,1.21953,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538
16,488.629,1.04609,0.9926,1.1768,0.7959,0.66667,0.71486,0.43489,1.29117,1.25663,1.20603,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
17,517.245,1.03049,0.99212,1.15758,0.79898,0.70236,0.74009,0.49182,1.26458,1.24932,1.21376,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472
18,544.578,1.02829,0.99134,1.16324,0.81796,0.70683,0.75014,0.51399,1.22615,1.25386,1.20972,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439
19,571.893,1.02005,0.97133,1.15849,0.80151,0.72979,0.75302,0.50228,1.2031,1.25629,1.15139,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
20,599.24,1.01418,0.96135,1.15275,0.80717,0.71084,0.74536,0.50572,1.24055,1.24854,1.17463,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373
21,626.583,1.00458,0.92917,1.14854,0.7569,0.72691,0.74646,0.50689,1.16855,1.1917,1.12075,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934
22,654.014,0.99988,0.93518,1.14762,0.84589,0.63052,0.767,0.50501,1.22246,1.22543,1.1332,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
23,681.418,0.9954,0.92395,1.14014,0.8074,0.69076,0.73446,0.49307,1.18436,1.25998,1.18443,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
24,708.795,0.98434,0.9231,1.14585,0.79426,0.71317,0.74744,0.51641,1.19165,1.15715,1.12375,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241
25,736.07,0.95522,0.88845,1.12526,0.81138,0.63921,0.75988,0.50081,1.14066,1.16494,1.13809,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
26,764.237,0.95931,0.88572,1.12082,0.80454,0.74699,0.78247,0.54458,1.13057,1.16977,1.10359,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175
27,792.496,0.95621,0.88526,1.12341,0.85814,0.70455,0.77172,0.54385,1.14695,1.06579,1.06926,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
28,820.359,0.95409,0.89357,1.12019,0.82691,0.7099,0.76101,0.55681,1.08238,1.14792,1.11753,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
29,848.006,0.94714,0.86154,1.11137,0.7571,0.75502,0.76588,0.54668,1.11994,1.15567,1.09083,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
30,875.546,0.94511,0.86454,1.1129,0.83352,0.72385,0.7883,0.55592,1.10927,1.11444,1.10516,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
31,903.049,0.93243,0.85238,1.10999,0.84401,0.67362,0.76548,0.53142,1.17848,1.13951,1.1368,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
32,930.65,0.94144,0.87921,1.11756,0.75817,0.71084,0.77169,0.52239,1.15798,1.23921,1.11916,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,958.163,0.94357,0.86288,1.11953,0.84522,0.71888,0.79557,0.56419,1.10255,1.11579,1.08296,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,985.693,0.93003,0.8617,1.10651,0.79303,0.72691,0.76667,0.52462,1.11923,1.1707,1.07801,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,1013.21,0.93278,0.85551,1.1111,0.74461,0.74938,0.79258,0.55423,1.04972,1.09626,1.06511,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,1040.69,0.92554,0.83593,1.10031,0.75467,0.73896,0.76817,0.54763,1.08475,1.06798,1.1123,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,1068.2,0.9141,0.82787,1.10515,0.8381,0.71486,0.79356,0.56372,1.11887,1.14004,1.09069,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,1095.65,0.92385,0.85038,1.10634,0.8604,0.71784,0.79535,0.56224,1.07664,1.09462,1.08338,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,1123.14,0.92068,0.83077,1.09673,0.82772,0.72289,0.76341,0.51376,1.11633,1.12296,1.10737,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,1150.67,0.91706,0.82811,1.0978,0.82718,0.73044,0.79496,0.56642,1.06106,1.06923,1.06539,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,1178.07,0.90976,0.83554,1.10046,0.86671,0.71486,0.7847,0.54849,1.14204,1.07093,1.10055,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,1205.46,0.91782,0.83061,1.10138,0.82404,0.73092,0.78977,0.57443,1.02866,1.08342,1.07596,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,1232.8,0.89337,0.81972,1.08427,0.82068,0.70281,0.77151,0.56659,1.01447,1.05821,1.03988,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,1260.18,0.90926,0.8138,1.09334,0.80413,0.68675,0.74043,0.51756,1.08458,1.13918,1.08324,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,1287.58,0.9192,0.81761,1.10224,0.85615,0.73092,0.80354,0.58106,1.02996,0.98532,1.03537,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,1314.97,0.8799,0.78429,1.08081,0.83772,0.70683,0.78482,0.53344,1.10733,1.07381,1.07492,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,1342.38,0.91416,0.8191,1.09586,0.82742,0.73166,0.78469,0.5511,1.09735,1.06268,1.06559,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,1369.84,0.90625,0.79556,1.09593,0.8283,0.72289,0.81502,0.58797,1.03565,1.0177,1.01226,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,1397.19,0.87536,0.78177,1.07144,0.89351,0.74134,0.81744,0.58813,1.05902,1.0525,1.04937,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,1424.48,0.89623,0.78905,1.09448,0.84591,0.72691,0.80239,0.57538,1.06798,1.04895,1.08016,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,1451.93,0.8937,0.8011,1.08549,0.84113,0.69478,0.7863,0.56991,1.03514,1.00457,1.06198,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,1479.29,0.88649,0.7851,1.07596,0.8797,0.72691,0.80431,0.57768,1.02246,1.01326,1.02459,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,1506.62,0.88599,0.77965,1.08338,0.83174,0.73494,0.80536,0.58925,1.03195,1.0715,1.03799,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,1533.85,0.867,0.76673,1.07584,0.86409,0.69478,0.79186,0.60096,1.0319,0.97631,1.07277,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,1561.26,0.87274,0.76771,1.07305,0.87196,0.71486,0.80241,0.58993,0.97846,0.98779,1.02663,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,1588.46,0.86812,0.74309,1.07167,0.83015,0.74587,0.80123,0.58536,0.99925,0.99719,1.02439,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,1615.77,0.87899,0.77058,1.07933,0.87708,0.69478,0.77989,0.58547,0.98958,0.99747,1.04549,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,1643.06,0.86919,0.76396,1.0726,0.84647,0.72691,0.79476,0.59678,0.96275,0.96825,1.0047,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,1670.56,0.86362,0.76669,1.07084,0.87379,0.72293,0.80341,0.60363,1.02322,1.06161,1.01257,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,1697.88,0.86017,0.75281,1.07091,0.80349,0.75538,0.80393,0.57747,1.05451,0.98888,1.0619,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,1725.08,0.85749,0.7502,1.06887,0.79679,0.72435,0.79484,0.58797,0.9645,0.96572,1.03322,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,1752.38,0.86271,0.73997,1.06817,0.81852,0.76707,0.81565,0.5857,1.01813,0.98146,1.06628,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,1779.68,0.84004,0.73067,1.05824,0.87554,0.73092,0.81548,0.5886,0.9856,0.99335,1.033,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,1806.87,0.85458,0.73987,1.06852,0.87685,0.751,0.80027,0.58358,1.00298,1.02043,1.04538,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,1834.06,0.8707,0.74634,1.07151,0.82378,0.78715,0.81444,0.60344,0.96683,0.93107,1.02079,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,1861.47,0.84389,0.72678,1.05589,0.84434,0.73494,0.80808,0.58925,0.98252,0.95046,1.04925,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,1888.85,0.85273,0.72296,1.06719,0.79699,0.73494,0.79484,0.58569,1.02784,0.97891,1.07476,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,1916.13,0.84881,0.74306,1.06068,0.85155,0.73722,0.78715,0.57573,1.01705,0.97114,1.081,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,1943.5,0.8584,0.73475,1.07021,0.82318,0.74786,0.79412,0.59076,0.96898,0.95528,1.03665,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,1970.82,0.85091,0.72749,1.06554,0.80003,0.73909,0.80607,0.60635,0.97377,0.97953,1.03663,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,1998.12,0.85145,0.72738,1.06251,0.81382,0.77912,0.79318,0.58022,0.99606,0.99992,1.04395,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,2025.33,0.84042,0.72868,1.05765,0.80751,0.74699,0.76964,0.55727,1.02243,1.00275,1.05612,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,2052.66,0.83918,0.72681,1.05975,0.84667,0.69478,0.76654,0.55751,1.02637,0.97032,1.04752,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,2079.97,0.83092,0.70364,1.04651,0.78337,0.74067,0.77052,0.57216,1.00192,0.97705,1.03055,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,2107.36,0.83724,0.73034,1.05233,0.84978,0.727,0.79433,0.59276,0.97372,0.98859,1.01835,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,2134.58,0.82285,0.68657,1.0476,0.86719,0.73896,0.80462,0.60913,0.98017,0.89436,1.03151,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,2161.97,0.83309,0.7083,1.04969,0.84422,0.73092,0.79841,0.59502,0.95271,0.947,1.01825,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,2189.17,0.83235,0.69698,1.04861,0.84803,0.73494,0.79915,0.58224,1.01858,0.97626,1.05598,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,2216.46,0.84192,0.71919,1.05775,0.83355,0.73092,0.80336,0.59031,0.94904,0.94552,1.02546,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,2243.62,0.8329,0.70381,1.05063,0.88763,0.71486,0.81509,0.61926,0.9652,0.90291,1.04698,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,2270.96,0.81913,0.69244,1.04717,0.86207,0.72793,0.79734,0.58644,0.98049,0.92909,1.0426,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,2298.2,0.82393,0.69606,1.05153,0.89883,0.69478,0.7924,0.60318,0.95577,0.91833,1.02395,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,2325.48,0.82233,0.70322,1.04976,0.84946,0.70683,0.8004,0.58801,0.95828,0.93069,1.03888,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,2352.71,0.82665,0.69995,1.05137,0.85206,0.73896,0.81216,0.59144,0.96987,0.95589,1.00354,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,2379.93,0.82061,0.69014,1.04747,0.82614,0.73896,0.79031,0.59078,0.93167,0.92462,0.99575,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,2407.29,0.82094,0.68643,1.04595,0.8193,0.73494,0.78585,0.59303,0.98803,0.95466,1.03416,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,2434.56,0.81952,0.68504,1.04466,0.81284,0.76305,0.81501,0.6007,0.96984,0.94314,1.01787,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,2461.84,0.82297,0.68733,1.05123,0.82899,0.73981,0.79177,0.58804,0.97395,0.98258,1.05536,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,2489.15,0.83058,0.69951,1.04783,0.83358,0.74431,0.80831,0.60509,0.96895,0.93741,1.02194,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,2516.34,0.81386,0.68566,1.04193,0.85021,0.75227,0.80667,0.60411,0.93951,0.90167,1.04475,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,2543.59,0.81257,0.67731,1.03898,0.83901,0.73257,0.78716,0.60227,0.92282,0.91824,1.01472,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,2571.08,0.8121,0.66804,1.04492,0.84571,0.74847,0.79203,0.59374,0.97853,0.91648,1.04224,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,2598.55,0.8057,0.67579,1.03658,0.83958,0.72691,0.78133,0.58941,0.99413,0.93004,1.03718,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,2626.01,0.8115,0.66724,1.03471,0.81948,0.76572,0.78698,0.59268,0.95161,0.93178,1.02586,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,2653.51,0.80528,0.66022,1.03773,0.86578,0.751,0.80276,0.60455,0.94947,0.90156,1.04065,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,2681.03,0.80698,0.66141,1.03313,0.83787,0.75502,0.77345,0.5808,0.96717,0.90672,1.03593,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,2708.54,0.79919,0.65186,1.03385,0.85849,0.74699,0.78507,0.59678,0.93098,0.9097,1.01871,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,2735.92,0.80192,0.65315,1.03774,0.84867,0.74297,0.7834,0.59675,0.9401,0.89049,1.02578,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,2763.52,0.79777,0.6624,1.03659,0.86085,0.72053,0.79235,0.60023,0.94797,0.88035,1.02218,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,2790.92,0.79775,0.6608,1.03546,0.85803,0.76707,0.79891,0.59901,0.94805,0.91913,1.03529,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,2818.3,0.8053,0.65764,1.03514,0.82207,0.78715,0.80608,0.60252,0.96899,0.9299,1.02284,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,2845.65,0.78838,0.63494,1.03032,0.8412,0.73494,0.79327,0.60281,0.94717,0.92119,1.03431,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,2873.08,0.8001,0.66128,1.0334,0.83114,0.73139,0.78679,0.60151,0.93286,0.91202,1.02772,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,2900.49,0.78806,0.63351,1.02184,0.82101,0.77371,0.79551,0.59861,0.96155,0.96056,1.04568,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,2927.92,0.80229,0.66508,1.03374,0.83213,0.74297,0.79519,0.5965,0.93991,0.92301,1.02112,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,2955.33,0.7896,0.64168,1.02263,0.83078,0.76305,0.82478,0.62257,0.95206,0.91498,1.03101,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,2982.89,0.78786,0.64897,1.02832,0.83225,0.7372,0.78805,0.59751,0.95124,0.92614,1.03603,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,3010.25,0.79359,0.64182,1.03037,0.83149,0.73092,0.78236,0.58673,0.96181,0.94044,1.02375,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,3037.59,0.79248,0.64044,1.03599,0.80767,0.76305,0.79128,0.59121,0.93028,0.90491,1.01105,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,3064.97,0.78372,0.63507,1.0231,0.77694,0.76936,0.79815,0.59926,0.93859,0.88803,1.03596,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,3092.45,0.77842,0.62597,1.02315,0.85845,0.75904,0.79141,0.5964,0.94151,0.89417,1.0425,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,3119.88,0.7736,0.62454,1.01994,0.81629,0.74699,0.79025,0.60889,0.94804,0.88559,1.02937,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,3147.35,0.77569,0.62264,1.01891,0.84719,0.73896,0.79188,0.60489,0.92135,0.87073,1.0208,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,3174.73,0.78373,0.62241,1.02134,0.85418,0.75281,0.79969,0.59815,0.9515,0.88916,1.02425,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,3202.11,0.79073,0.6338,1.0265,0.85669,0.72025,0.81203,0.6093,0.92511,0.89107,1.01984,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,3229.53,0.77383,0.62846,1.02051,0.83196,0.75502,0.78849,0.61354,0.90043,0.87934,1.03403,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,3256.88,0.79298,0.62556,1.02919,0.84016,0.73092,0.78689,0.59815,0.91648,0.87723,1.01269,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,3284.19,0.77166,0.61902,1.01628,0.81485,0.77767,0.79428,0.60411,0.90622,0.8845,1.02928,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,3311.56,0.76488,0.61788,1.01588,0.80262,0.76707,0.77658,0.5862,0.93757,0.91041,1.04002,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,3338.88,0.78565,0.62557,1.02304,0.85661,0.73092,0.77763,0.57523,0.97336,0.92936,1.06674,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,3366.29,0.773,0.6218,1.02236,0.82079,0.75417,0.78507,0.59023,0.94459,0.89967,1.04295,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,3393.65,0.76511,0.61862,1.01523,0.84628,0.74699,0.76795,0.57069,0.97758,0.90813,1.05889,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,3421.06,0.76961,0.61794,1.01455,0.82008,0.75054,0.77551,0.57453,0.94008,0.87632,1.02469,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,3448.35,0.77394,0.60813,1.01589,0.8355,0.751,0.80887,0.60667,0.92838,0.89079,1.02638,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,3475.76,0.77472,0.62072,1.01957,0.80435,0.7925,0.802,0.61397,0.9473,0.8677,1.03019,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,3503.14,0.77553,0.61572,1.01563,0.8207,0.76707,0.80784,0.60403,0.9359,0.86951,1.04685,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,3530.57,0.76486,0.59691,1.01729,0.84001,0.738,0.79402,0.60794,0.91439,0.88121,1.02532,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,3558.03,0.76645,0.61013,1.01735,0.8299,0.77108,0.7885,0.60635,0.92017,0.91156,1.02928,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,3585.67,0.76934,0.59304,1.01622,0.85552,0.76097,0.78487,0.60138,0.92784,0.89269,1.04519,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,3613.23,0.77086,0.59654,1.01405,0.8537,0.75502,0.79247,0.60695,0.8853,0.86975,1.01059,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,3640.75,0.76199,0.59486,1.01257,0.85349,0.73494,0.79314,0.60144,0.8903,0.87438,1.00687,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,3668.15,0.75851,0.59407,1.01135,0.83488,0.75904,0.79024,0.60354,0.90416,0.84883,1.02453,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,3695.71,0.76253,0.59685,1.01786,0.82522,0.751,0.79383,0.6032,0.90439,0.84399,1.03434,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,3723.16,0.7724,0.6152,1.01854,0.86051,0.71486,0.79141,0.58969,0.9044,0.85931,1.03111,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,3750.62,0.7528,0.59356,1.00587,0.82583,0.74266,0.78164,0.57542,0.91153,0.88593,1.04509,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,3777.97,0.75825,0.59553,1.01055,0.84512,0.72317,0.7737,0.58518,0.95855,0.89206,1.05589,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,3805.41,0.75861,0.59186,1.01153,0.80985,0.75258,0.7635,0.57136,0.95311,0.88882,1.0595,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,3832.83,0.75551,0.58328,1.00788,0.84148,0.72691,0.77373,0.5899,0.90546,0.88602,1.0206,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,3860.27,0.74657,0.59013,1.00573,0.878,0.72258,0.80863,0.6151,0.88843,0.86605,1.00615,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,3887.73,0.75451,0.58782,1.01032,0.80961,0.77912,0.81152,0.62566,0.89002,0.83348,1.00374,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,3915.29,0.76188,0.59148,1.01139,0.8285,0.7751,0.79238,0.60803,0.88934,0.85786,1.00126,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
