epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
18,349.235,1.1311,1.04873,1.34158,0.87595,0.6988,0.75313,0.48753,1.43679,1.14506,1.24476,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439
19,368.124,1.11983,1.03754,1.32987,0.80272,0.70267,0.73681,0.47489,1.42681,1.16077,1.2447,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
20,387.002,1.08293,1.00716,1.31627,0.85816,0.70683,0.75607,0.49405,1.42234,1.14175,1.23887,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373
21,405.771,1.07326,0.9911,1.29701,0.83591,0.6988,0.75562,0.50773,1.33594,1.12975,1.19867,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934
22,424.382,1.05919,0.98313,1.30096,0.82832,0.72289,0.76363,0.48973,1.38055,1.07965,1.22837,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
23,443.058,1.0575,0.96306,1.29647,0.82463,0.71763,0.74136,0.4991,1.37387,1.07404,1.22058,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
24,461.719,1.04554,0.9451,1.29034,0.81533,0.70683,0.754,0.49367,1.38805,1.10292,1.24681,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241
25,480.433,1.05355,0.95364,1.30021,0.83596,0.67871,0.7542,0.50302,1.37579,1.09473,1.26346,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
26,499.047,1.0122,0.93205,1.2711,0.83319,0.68204,0.74758,0.49427,1.30845,1.07802,1.21432,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175
27,517.744,1.00469,0.90449,1.26885,0.85937,0.71888,0.77146,0.5259,1.27331,1.03916,1.20409,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
28,536.445,1.01529,0.90529,1.26147,0.87588,0.72691,0.77515,0.5309,1.3134,1.04147,1.20999,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
29,555.082,1.01907,0.90303,1.26817,0.85368,0.6988,0.7518,0.51669,1.2808,1.05302,1.1878,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
30,573.774,1.00576,0.89495,1.26314,0.87996,0.69076,0.75779,0.52259,1.28182,1.04258,1.17688,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
31,592.523,0.99297,0.89729,1.25593,0.84952,0.6988,0.76761,0.52492,1.27891,0.99635,1.19519,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
32,611.154,0.96108,0.86184,1.24091,0.86359,0.68675,0.75815,0.52112,1.27509,1.01511,1.16251,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,629.859,0.96072,0.85773,1.23434,0.88015,0.70781,0.77711,0.531,1.26063,0.98402,1.16309,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,648.457,0.95952,0.85545,1.23727,0.8577,0.70201,0.77676,0.53683,1.27143,0.98242,1.16711,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,667.157,0.97127,0.8467,1.24211,0.88098,0.68375,0.77387,0.54162,1.24794,0.98767,1.16002,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,685.8,0.95504,0.83621,1.23571,0.84982,0.72722,0.78998,0.56514,1.1723,0.92794,1.1225,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,704.505,0.95394,0.83872,1.22895,0.84968,0.69076,0.76398,0.53312,1.26978,1.03705,1.19252,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,723.144,0.94509,0.84304,1.22528,0.83086,0.71021,0.77114,0.53523,1.25382,1.01171,1.15133,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,741.891,0.93734,0.82305,1.21859,0.81326,0.69959,0.73765,0.52023,1.21021,1.00191,1.14606,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,760.601,0.92175,0.80605,1.20397,0.83455,0.71486,0.77898,0.53978,1.26129,0.9977,1.1914,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,779.324,0.92422,0.80768,1.21238,0.82382,0.72691,0.78756,0.55759,1.19185,0.95639,1.10834,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,797.954,0.92581,0.80304,1.21288,0.83625,0.73494,0.79083,0.55565,1.20287,0.95074,1.15212,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,816.606,0.91509,0.80196,1.20183,0.76958,0.751,0.77448,0.55823,1.20225,0.9598,1.14275,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,835.323,0.92236,0.79232,1.21387,0.81574,0.71888,0.77389,0.54959,1.21953,0.9889,1.14624,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,853.933,0.9239,0.78711,1.20479,0.85126,0.70683,0.78649,0.54299,1.23117,0.98332,1.13237,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,872.613,0.92216,0.78432,1.20786,0.81637,0.6963,0.75938,0.53484,1.24919,1.01846,1.16524,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,891.31,0.90086,0.7759,1.19758,0.80984,0.73544,0.77849,0.55876,1.17286,0.92018,1.13542,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,909.999,0.90491,0.77054,1.18588,0.88328,0.68675,0.78266,0.5572,1.19117,0.91422,1.11808,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,928.775,0.90057,0.78102,1.19457,0.81243,0.73494,0.76644,0.55532,1.16568,0.97079,1.12167,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,947.416,0.89861,0.75453,1.19128,0.82018,0.69478,0.75468,0.54097,1.22219,0.95142,1.12511,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,966.047,0.89034,0.75408,1.18556,0.85776,0.66667,0.7546,0.53961,1.18241,0.97157,1.10886,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,984.659,0.89023,0.75184,1.18847,0.82836,0.73494,0.77258,0.56417,1.14219,0.92478,1.10725,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,1003.29,0.87577,0.76143,1.17843,0.87827,0.6988,0.78533,0.55511,1.18213,0.93153,1.10292,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,1021.97,0.87236,0.74015,1.17382,0.8507,0.74699,0.77542,0.54481,1.17649,0.9149,1.10769,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,1040.73,0.89013,0.75699,1.17484,0.85578,0.71495,0.76656,0.55773,1.16879,0.91331,1.10147,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,1059.83,0.88141,0.74702,1.18035,0.80524,0.76707,0.78455,0.55963,1.15394,0.91282,1.09339,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,1079.09,0.8737,0.72134,1.17933,0.87868,0.71486,0.77398,0.53621,1.18693,0.9179,1.13211,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,1098.5,0.86886,0.71589,1.18004,0.83261,0.71916,0.77777,0.56056,1.16977,0.91284,1.10816,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,1118.05,0.86893,0.72855,1.17538,0.83566,0.73518,0.7773,0.57688,1.14547,0.92292,1.1228,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,1137.16,0.85855,0.71995,1.16632,0.89217,0.72289,0.77627,0.56648,1.17607,0.94925,1.12063,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,1155.24,0.85576,0.71978,1.15904,0.81397,0.74297,0.76672,0.5526,1.18071,0.92533,1.13469,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,1173.08,0.85329,0.71077,1.15798,0.80392,0.74096,0.77076,0.55492,1.18617,0.90466,1.11673,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,1191.9,0.85065,0.72482,1.16176,0.8374,0.72391,0.77475,0.55687,1.17424,0.89364,1.10982,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,1210.13,0.85728,0.70243,1.16072,0.86765,0.71087,0.77912,0.5631,1.16634,0.90776,1.10236,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,1228.4,0.85142,0.70819,1.15822,0.8184,0.751,0.79076,0.5616,1.19124,0.92475,1.12513,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,1246.09,0.84638,0.69908,1.16008,0.83155,0.75904,0.78552,0.56242,1.14066,0.90016,1.09553,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,1264.14,0.82362,0.69153,1.1471,0.86744,0.71084,0.79442,0.57362,1.15705,0.93209,1.12381,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,1283.2,0.83318,0.68302,1.14487,0.80289,0.73494,0.76582,0.55249,1.16539,0.91881,1.10482,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,1301.54,0.83852,0.69261,1.15402,0.83213,0.71888,0.77217,0.56136,1.15551,0.88657,1.12557,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,1319.31,0.83601,0.67745,1.14787,0.88367,0.6988,0.78311,0.56775,1.15214,0.90316,1.10853,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,1336.94,0.83907,0.68977,1.15047,0.81937,0.73092,0.77944,0.55717,1.17272,0.88637,1.12755,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,1354.65,0.81851,0.66586,1.13426,0.89333,0.70629,0.79188,0.56424,1.1355,0.88163,1.08915,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,1372.24,0.84253,0.69628,1.15901,0.8524,0.71897,0.78868,0.57206,1.17235,0.89844,1.11884,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,1389.77,0.83638,0.68838,1.14817,0.88968,0.69478,0.79047,0.57539,1.14943,0.86933,1.09923,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,1407.3,0.82114,0.67442,1.1367,0.84227,0.72918,0.79286,0.57736,1.14725,0.88381,1.10682,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,1424.84,0.80913,0.65546,1.12842,0.81978,0.73092,0.77191,0.56779,1.14706,0.89382,1.09224,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,1442.38,0.81221,0.65959,1.14292,0.8051,0.76315,0.78554,0.5619,1.16378,0.90058,1.11515,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,1459.91,0.82332,0.65729,1.13874,0.83551,0.69478,0.75371,0.55031,1.12594,0.89749,1.08764,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,1477.8,0.80956,0.6507,1.13314,0.83512,0.71196,0.77769,0.56347,1.12326,0.89771,1.10299,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,1495.79,0.80924,0.65095,1.13233,0.86756,0.69076,0.7641,0.53739,1.16816,0.89089,1.13908,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,1513.47,0.81886,0.65928,1.13211,0.88731,0.69566,0.78658,0.5654,1.16956,0.88709,1.12477,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,1530.86,0.81256,0.65688,1.1281,0.8458,0.70683,0.78357,0.55709,1.16452,0.89884,1.12528,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,1548.36,0.81187,0.66102,1.13219,0.87655,0.68436,0.77537,0.5777,1.13305,0.87563,1.09034,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,1565.85,0.80277,0.64737,1.12329,0.83229,0.73741,0.78832,0.5806,1.12144,0.88705,1.10418,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,1583.34,0.81991,0.65765,1.13465,0.81148,0.74297,0.78213,0.56684,1.13633,0.88477,1.09555,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,1600.88,0.79322,0.63837,1.12062,0.84595,0.70571,0.78075,0.56692,1.15498,0.88869,1.10765,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,1618.48,0.80053,0.63816,1.11813,0.85564,0.6988,0.77913,0.57143,1.11473,0.90007,1.0709,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,1636.11,0.80151,0.64405,1.12502,0.87827,0.72289,0.8081,0.58303,1.12357,0.8382,1.09206,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,1653.83,0.79332,0.62935,1.12059,0.86427,0.71084,0.77702,0.573,1.12449,0.87759,1.09052,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,1671.6,0.78373,0.62449,1.11558,0.83066,0.72891,0.77843,0.56372,1.15172,0.88575,1.11726,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,1689.36,0.79207,0.62723,1.1163,0.81746,0.76305,0.77473,0.56751,1.12837,0.85979,1.08868,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,1706.89,0.80205,0.63353,1.12629,0.86885,0.71486,0.77412,0.56747,1.13325,0.88626,1.10185,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,1724.46,0.79718,0.64099,1.12552,0.90606,0.70281,0.79486,0.5805,1.13061,0.88832,1.09855,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,1742.19,0.78924,0.6151,1.1132,0.8625,0.70537,0.77156,0.56772,1.12205,0.8862,1.09561,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,1760.29,0.7894,0.61579,1.11315,0.8329,0.73092,0.77519,0.56386,1.1314,0.86492,1.08824,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,1777.97,0.78254,0.61055,1.11634,0.82836,0.74699,0.77841,0.5695,1.12116,0.844,1.08928,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,1795.65,0.77906,0.61338,1.11233,0.86031,0.70683,0.76389,0.56735,1.12649,0.87136,1.12073,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,1813.32,0.78087,0.61434,1.11468,0.83968,0.73618,0.76972,0.56881,1.10357,0.84564,1.0912,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,1830.98,0.78995,0.63238,1.12121,0.85209,0.751,0.78433,0.57529,1.09739,0.82721,1.08263,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,1848.83,0.77517,0.61472,1.10683,0.8802,0.73896,0.78282,0.56964,1.09607,0.85514,1.09971,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,1866.68,0.77984,0.61852,1.10907,0.87288,0.73494,0.77553,0.56736,1.13414,0.86579,1.10326,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,1884.36,0.77977,0.60375,1.11216,0.84583,0.72713,0.77174,0.56357,1.13974,0.85443,1.11995,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,1901.99,0.77306,0.60619,1.10735,0.83601,0.751,0.79177,0.57284,1.11003,0.84708,1.07872,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,1919.64,0.77686,0.60389,1.10556,0.82508,0.751,0.77937,0.56212,1.10207,0.84354,1.09663,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,1937.5,0.76897,0.6126,1.1054,0.84443,0.751,0.78875,0.56866,1.13732,0.82772,1.11088,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,1955.06,0.76111,0.59983,1.09188,0.86944,0.75502,0.78895,0.58254,1.09939,0.81422,1.09499,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,1972.66,0.76186,0.59589,1.09398,0.83897,0.73494,0.76164,0.56039,1.10541,0.83967,1.10361,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,1990.14,0.76407,0.59359,1.09968,0.8088,0.74699,0.78377,0.57274,1.11047,0.84954,1.10116,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,2007.75,0.76054,0.59078,1.09189,0.85451,0.73124,0.76823,0.5646,1.11733,0.84195,1.11012,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,2025.44,0.76075,0.58986,1.09202,0.81607,0.76621,0.7791,0.5665,1.11987,0.82732,1.11066,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,2043.38,0.76167,0.59851,1.0983,0.86026,0.74173,0.79138,0.58409,1.12453,0.82319,1.09845,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,2061.23,0.76227,0.59686,1.09025,0.86905,0.71965,0.78515,0.57196,1.1388,0.84077,1.12469,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,2078.85,0.75402,0.58506,1.09517,0.88142,0.72289,0.77906,0.57286,1.11993,0.82566,1.10454,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,2096.56,0.7413,0.58124,1.08551,0.88109,0.74699,0.78991,0.57543,1.12582,0.84901,1.10704,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,2114.5,0.74858,0.58003,1.09153,0.87596,0.73736,0.80367,0.58599,1.12489,0.8292,1.11479,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,2132.27,0.74725,0.58354,1.09173,0.87866,0.73494,0.80072,0.58257,1.1108,0.82923,1.09676,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,2150.18,0.74746,0.57352,1.092,0.85628,0.75904,0.80248,0.58471,1.08987,0.82293,1.09856,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,2167.96,0.74435,0.57455,1.0802,0.85798,0.73092,0.78919,0.57928,1.10811,0.85361,1.11742,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,2185.59,0.75005,0.58885,1.08657,0.85285,0.72289,0.79457,0.57703,1.12928,0.82875,1.12235,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,2203.26,0.75246,0.5851,1.08727,0.88322,0.73494,0.78782,0.57314,1.09931,0.81651,1.10235,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,2221.08,0.74231,0.57252,1.08544,0.88037,0.70932,0.79551,0.58092,1.09617,0.79922,1.10692,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,2239.12,0.74058,0.5734,1.08096,0.88876,0.73092,0.80586,0.58922,1.08388,0.79229,1.0749,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,2256.63,0.73711,0.57194,1.08406,0.81876,0.74383,0.79017,0.58106,1.09648,0.81917,1.09725,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,2274.15,0.74444,0.56535,1.08527,0.80118,0.75904,0.78595,0.58095,1.08239,0.81961,1.09252,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,2291.55,0.75454,0.58001,1.09258,0.87723,0.73494,0.77978,0.58098,1.08705,0.8346,1.08928,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,2309.03,0.7294,0.55616,1.07575,0.87478,0.72945,0.78214,0.56735,1.09583,0.82636,1.08819,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,2326.47,0.74372,0.55525,1.08605,0.84518,0.72691,0.76718,0.56504,1.0863,0.84814,1.09176,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,2343.91,0.73828,0.57081,1.08568,0.86316,0.72691,0.77991,0.57548,1.0946,0.82574,1.09494,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,2361.32,0.73625,0.56294,1.08606,0.84371,0.74297,0.79251,0.5842,1.10465,0.8306,1.09932,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,2378.76,0.71933,0.54788,1.07265,0.8327,0.73958,0.78546,0.57942,1.10687,0.81865,1.10826,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,2396.23,0.72865,0.55756,1.07531,0.87148,0.73896,0.78255,0.57425,1.10729,0.81128,1.10384,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,2413.73,0.7316,0.56042,1.08225,0.86263,0.73133,0.77678,0.56887,1.12216,0.85448,1.11246,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,2431.28,0.72316,0.56033,1.07735,0.85095,0.73896,0.78293,0.58028,1.0892,0.83305,1.09555,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,2448.7,0.72956,0.55048,1.08074,0.81915,0.751,0.77579,0.57694,1.1024,0.82023,1.11217,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,2466.19,0.72857,0.54884,1.08168,0.86875,0.71773,0.77221,0.57114,1.10227,0.81884,1.12218,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,2483.64,0.72014,0.54461,1.06555,0.88199,0.69478,0.77455,0.57229,1.09928,0.81273,1.11267,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,2501.04,0.7204,0.54831,1.07249,0.85579,0.73494,0.77144,0.57064,1.11436,0.83675,1.11477,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,2518.45,0.72098,0.54763,1.07073,0.86092,0.73092,0.78381,0.58085,1.1077,0.82267,1.11011,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,2535.89,0.72541,0.54302,1.07956,0.84394,0.73842,0.78955,0.58364,1.10058,0.79848,1.11324,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,2553.45,0.72198,0.55177,1.07418,0.85874,0.73246,0.78529,0.57744,1.10593,0.8224,1.11909,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,2571.04,0.72513,0.54124,1.07415,0.84587,0.73494,0.77958,0.5794,1.09816,0.82622,1.10874,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
