epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
46,1215.22,0.89034,0.79376,1.08751,0.8344,0.72846,0.78798,0.56977,1.04207,1.04526,1.05607,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,1241.39,0.91315,0.81719,1.09899,0.82408,0.72289,0.78054,0.56219,1.06452,1.03451,1.05776,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,1267.61,0.90832,0.80187,1.09619,0.84998,0.72815,0.77865,0.56735,1.0125,0.99312,1.03319,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,1293.76,0.88196,0.78298,1.08201,0.86508,0.73896,0.79386,0.58785,0.98877,1.04311,1.02702,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,1319.92,0.90298,0.796,1.09894,0.76432,0.76707,0.79731,0.5857,1.02056,1.03038,1.02689,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,1346.09,0.90343,0.80832,1.09339,0.87702,0.75502,0.79782,0.58638,1.02105,1.01509,1.04101,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,1372.33,0.89056,0.79336,1.08361,0.81952,0.73092,0.79948,0.58657,0.98888,0.98479,1.0114,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,1398.44,0.88887,0.78514,1.08659,0.85298,0.73494,0.79317,0.58975,1.01279,1.04938,1.02621,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,1424.5,0.87589,0.77762,1.08272,0.80518,0.74692,0.79944,0.58904,1.02539,0.96638,1.03531,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,1450.63,0.87727,0.77018,1.0795,0.88204,0.72072,0.8058,0.61097,0.95194,0.94549,1.01708,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,1476.87,0.86998,0.75884,1.07721,0.87565,0.76305,0.80867,0.59173,0.96696,0.9378,1.00782,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,1503.05,0.87976,0.76696,1.08415,0.85238,0.72289,0.79037,0.58428,1.01857,0.96677,1.05007,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,1529.36,0.8692,0.76191,1.07726,0.84168,0.74725,0.81189,0.61861,0.96584,0.93634,1.02179,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,1555.52,0.86951,0.7673,1.07544,0.86705,0.73336,0.806,0.61011,0.96857,0.96373,1.00603,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,1581.58,0.86213,0.75693,1.07352,0.84046,0.69818,0.78725,0.60185,0.952,0.96491,1.00702,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,1607.62,0.85959,0.75405,1.07525,0.83282,0.74024,0.81916,0.61321,0.94319,0.93964,1.00757,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,1633.75,0.86598,0.74077,1.07593,0.84444,0.71944,0.81264,0.60149,1.00508,0.98463,1.01252,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,1659.98,0.83917,0.73634,1.0604,0.81148,0.74333,0.80039,0.59066,0.9875,1.0482,1.04133,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,1686.12,0.86485,0.75509,1.07369,0.82395,0.74699,0.7992,0.59305,0.97424,1.04181,1.00866,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,1712.23,0.87291,0.74683,1.07817,0.85623,0.74297,0.80281,0.59939,0.97983,0.94364,1.0295,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,1738.24,0.84743,0.73147,1.06065,0.87813,0.71486,0.82427,0.59238,1.00682,0.96402,1.04596,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,1764.32,0.86281,0.73835,1.07684,0.78738,0.74364,0.79666,0.59221,0.94852,0.97653,1.01439,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,1790.38,0.848,0.74369,1.06717,0.8645,0.74303,0.80801,0.60739,0.94516,0.95327,1.01452,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,1816.61,0.86054,0.74564,1.07427,0.87275,0.73896,0.80609,0.59989,0.98043,0.94811,1.03939,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,1842.77,0.85697,0.73078,1.07319,0.8487,0.71888,0.79323,0.58907,0.94028,0.98106,1.02386,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,1868.93,0.85772,0.73283,1.07191,0.84017,0.76001,0.81859,0.60791,0.9956,0.9555,1.03457,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,1894.97,0.85013,0.73078,1.06793,0.84484,0.73896,0.8076,0.59898,1.00855,0.98309,1.04064,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,1921.09,0.84611,0.73376,1.0647,0.82576,0.74229,0.80143,0.58845,0.98163,0.97704,1.04266,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,1947.21,0.83389,0.71207,1.05162,0.83606,0.71084,0.78506,0.58468,1.01799,0.97838,1.06226,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,1973.42,0.84747,0.73101,1.06071,0.84965,0.72289,0.76919,0.57469,1.01749,0.99184,1.0641,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,1999.53,0.82941,0.69697,1.0561,0.88505,0.71486,0.80031,0.59143,0.95847,0.93452,1.0101,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,2025.77,0.83315,0.70701,1.05513,0.83413,0.74297,0.79149,0.58889,0.95084,0.98234,1.00944,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,2051.97,0.83366,0.70648,1.05567,0.77173,0.751,0.76187,0.58162,0.96986,0.98137,1.0317,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,2078.14,0.85445,0.73401,1.06478,0.81053,0.72289,0.78542,0.60296,0.95816,0.99631,1.02575,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,2104.26,0.83239,0.71467,1.05228,0.84026,0.74699,0.8126,0.61392,0.97247,0.93472,1.02,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,2130.39,0.82844,0.70275,1.05291,0.87169,0.76707,0.8204,0.61417,0.9572,0.90538,1.01028,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,2156.47,0.82871,0.70421,1.05782,0.83533,0.77415,0.80693,0.61578,0.92772,0.92001,1.00394,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,2182.61,0.82978,0.70467,1.05428,0.85212,0.74055,0.81526,0.60965,0.99573,0.96171,1.03451,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,2208.74,0.83175,0.69466,1.05373,0.87325,0.69169,0.79812,0.59753,0.95664,0.98429,1.01076,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,2235,0.82442,0.69522,1.05511,0.83622,0.72289,0.81047,0.60917,0.94409,0.95978,1.00951,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,2261.21,0.82742,0.69811,1.05024,0.88013,0.72289,0.80854,0.60732,0.94531,0.9348,1.00768,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,2287.38,0.83054,0.69678,1.05279,0.86559,0.75003,0.80937,0.59642,0.99728,0.95143,1.04868,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,2313.45,0.8294,0.70158,1.05568,0.82291,0.78379,0.809,0.60914,0.92116,0.96088,0.9863,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,2339.54,0.83297,0.70758,1.05214,0.85334,0.76707,0.81551,0.61639,0.94561,0.92342,1.00614,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,2365.63,0.82148,0.69331,1.04608,0.87864,0.74297,0.80528,0.61855,0.91214,0.90224,0.97504,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,2391.82,0.82454,0.68198,1.04726,0.83586,0.75502,0.80001,0.5891,0.96391,0.947,1.03195,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,2417.97,0.82329,0.67973,1.05208,0.82532,0.74001,0.79327,0.59944,0.97451,0.93191,1.03517,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,2444.35,0.8133,0.67987,1.04342,0.79611,0.79116,0.80433,0.61134,0.97282,0.93462,1.04411,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,2470.46,0.81712,0.67378,1.0451,0.82695,0.77912,0.80743,0.60847,0.96639,0.92149,1.04678,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,2496.59,0.8133,0.67159,1.04282,0.83085,0.73092,0.79737,0.60661,0.95763,0.92875,1.01775,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,2522.66,0.80998,0.66603,1.04214,0.79141,0.73896,0.78331,0.58453,0.981,0.93488,1.02846,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,2548.71,0.80493,0.66375,1.03766,0.83282,0.6988,0.76721,0.58666,0.95574,0.93842,1.03551,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,2574.8,0.80611,0.66566,1.04458,0.81514,0.76146,0.80039,0.60977,0.97819,0.91183,1.03341,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,2600.97,0.80605,0.66858,1.03992,0.84434,0.73896,0.82421,0.62375,0.93185,0.9018,1.00503,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,2627.23,0.80202,0.66857,1.03962,0.85323,0.75502,0.81083,0.61216,0.9573,0.92318,1.02408,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,2653.5,0.81191,0.66918,1.043,0.86668,0.73101,0.81302,0.62539,0.94828,0.95663,1.0188,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,2679.49,0.80894,0.66456,1.04313,0.85882,0.73289,0.81456,0.63483,0.91776,0.89286,0.99397,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,2705.59,0.81274,0.67032,1.04411,0.84745,0.70683,0.79935,0.61659,0.92702,0.92863,1.00424,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,2731.66,0.7996,0.64183,1.02943,0.82465,0.75547,0.81571,0.62169,0.9214,0.88675,1.00276,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,2757.73,0.81121,0.67281,1.04113,0.83758,0.72289,0.8047,0.60958,0.95868,0.94196,1.0165,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,2783.85,0.80197,0.65138,1.03136,0.8677,0.73896,0.8132,0.61403,0.97185,0.88479,1.02659,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,2810.07,0.79246,0.65458,1.03308,0.83078,0.73494,0.78539,0.59428,0.95366,0.92349,1.02711,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,2836.26,0.79998,0.65517,1.03662,0.83802,0.748,0.80452,0.60216,0.95485,0.90131,1.03064,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,2862.44,0.79902,0.65031,1.04188,0.82917,0.77973,0.82486,0.61855,0.95521,0.89897,1.0163,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,2888.51,0.79057,0.64954,1.0313,0.8494,0.751,0.81672,0.5999,0.96506,0.87443,1.02878,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,2914.67,0.78953,0.64003,1.03256,0.84235,0.74297,0.80347,0.60657,0.96877,0.93508,1.02032,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,2940.83,0.78166,0.63461,1.02516,0.84118,0.73092,0.7962,0.59843,1.00365,0.93332,1.04902,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,2966.94,0.78776,0.63645,1.02884,0.82968,0.7434,0.80074,0.60518,0.9605,0.91979,1.02293,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,2993.03,0.78975,0.63208,1.02624,0.80085,0.75902,0.79748,0.61142,0.94334,0.93475,0.99824,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,3019.28,0.79991,0.6442,1.0305,0.83185,0.73511,0.81151,0.61056,0.93751,0.90291,1.00526,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,3045.45,0.78517,0.64121,1.02807,0.78839,0.75904,0.79349,0.60523,0.92244,0.92178,0.99742,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,3071.54,0.79902,0.63976,1.03225,0.76009,0.77108,0.81247,0.60707,0.93024,0.91022,0.99971,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,3097.76,0.78147,0.6262,1.02021,0.85347,0.74699,0.81523,0.62066,0.92393,0.8881,1.00249,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,3123.9,0.77513,0.62975,1.02333,0.8263,0.74511,0.79629,0.59475,0.93284,0.89392,1.01551,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,3149.97,0.79172,0.64153,1.02798,0.79499,0.76311,0.80624,0.61171,0.95175,0.89101,1.00516,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,3176.05,0.78182,0.62922,1.02744,0.82827,0.74699,0.80374,0.61794,0.94961,0.92563,1.01526,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,3202.15,0.77243,0.61866,1.02152,0.84726,0.7751,0.80812,0.61211,0.93391,0.92013,1.01703,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,3228.42,0.77446,0.62396,1.01959,0.8348,0.75087,0.8081,0.6111,0.9138,0.93185,1.00463,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,3254.49,0.78608,0.61452,1.02273,0.83829,0.74699,0.79049,0.60264,0.9059,0.91411,1.00728,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,3280.61,0.78468,0.6297,1.0274,0.80098,0.78313,0.79462,0.60541,0.89849,0.88722,0.99156,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,3306.82,0.77933,0.62519,1.02272,0.84473,0.74287,0.79473,0.59635,0.92164,0.86493,1.01047,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,3333.02,0.77166,0.60591,1.02227,0.84197,0.74889,0.78739,0.59261,0.93273,0.90892,1.01846,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,3359.12,0.7786,0.62452,1.02396,0.83135,0.73896,0.78384,0.60606,0.93935,0.90007,1.02302,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,3385.28,0.7715,0.6089,1.02104,0.84435,0.76252,0.79896,0.62719,0.91722,0.88845,1.00996,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,3411.48,0.78141,0.61068,1.0214,0.83335,0.76707,0.79818,0.61524,0.93347,0.88334,1.02273,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,3437.68,0.76377,0.60351,1.01597,0.83308,0.74699,0.78944,0.59568,0.92716,0.86137,1.02192,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,3463.71,0.77168,0.60844,1.01972,0.83368,0.76707,0.81033,0.60728,0.93393,0.86734,1.02454,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,3489.78,0.76812,0.60752,1.02151,0.83931,0.74699,0.797,0.59372,0.95527,0.92641,1.02345,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,3516.07,0.78186,0.61778,1.02586,0.84449,0.7633,0.79929,0.60882,0.92808,0.90756,1.00052,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,3542.18,0.76029,0.60353,1.01185,0.84209,0.7751,0.80719,0.60873,0.94301,0.90615,1.00781,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,3568.22,0.7667,0.60685,1.01619,0.84653,0.76305,0.79826,0.59935,0.94551,0.92111,1.01541,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,3594.3,0.76835,0.60666,1.01743,0.81181,0.78715,0.79527,0.60043,0.93222,0.89036,1.03071,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,3620.41,0.76849,0.59627,1.0154,0.86425,0.73092,0.80535,0.6182,0.92066,0.86733,1.01384,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,3646.55,0.75747,0.60021,1.01221,0.82176,0.76305,0.79863,0.61194,0.92129,0.8849,1.00394,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,3672.61,0.76637,0.59791,1.01585,0.85041,0.75904,0.80082,0.61533,0.92888,0.86583,1.0103,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,3698.7,0.77215,0.61044,1.01681,0.85982,0.73899,0.80317,0.61797,0.9405,0.87665,1.02828,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
