epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
53,1346.79,1.03792,0.68512,0.01507,0.82775,0.67548,0.72538,0.54599,1.29015,1.12345,0.02053,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,1371.58,1.0209,0.65802,0.01478,0.83875,0.70683,0.75256,0.56088,1.26501,1.16378,0.02121,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,1396.49,1.01801,0.66873,0.01462,0.85601,0.71625,0.74261,0.55583,1.23774,1.08204,0.02179,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,1421.64,1.01678,0.6874,0.01469,0.85053,0.73896,0.7657,0.57382,1.22723,1.10233,0.02073,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,1446.48,1.00632,0.63835,0.01468,0.85073,0.72691,0.75534,0.55079,1.23823,1.08149,0.02065,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,1471.39,0.9913,0.65822,0.01442,0.84071,0.71888,0.76014,0.55751,1.20793,1.04783,0.01934,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,1496.47,1.00685,0.6382,0.0145,0.86354,0.71888,0.74235,0.54336,1.23592,1.11431,0.02057,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,1521.26,1.01402,0.64075,0.01456,0.86636,0.72289,0.7492,0.54991,1.23452,1.04467,0.02063,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,1546.13,1.00633,0.63911,0.01438,0.82486,0.74699,0.7731,0.58703,1.18693,1.06945,0.01784,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,1571.34,0.98151,0.6259,0.01415,0.87286,0.73092,0.77883,0.57906,1.23724,1.04554,0.02115,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,1596.57,0.99885,0.64752,0.01426,0.88153,0.68273,0.7527,0.5579,1.25913,1.08168,0.02096,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,1621.62,0.97662,0.62319,0.0142,0.85864,0.70281,0.76531,0.57587,1.19731,1.10816,0.01909,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,1646.54,0.97711,0.62107,0.01402,0.79172,0.73896,0.75667,0.56652,1.23386,1.07126,0.02041,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,1671.48,0.97836,0.61657,0.01386,0.84795,0.73906,0.76739,0.58153,1.20625,1.02768,0.01953,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,1696.52,0.96838,0.59779,0.01369,0.84693,0.73494,0.76482,0.576,1.21127,1.03533,0.02049,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,1721.64,0.98213,0.61009,0.01363,0.86298,0.751,0.76683,0.58091,1.23867,1.03631,0.01882,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,1746.67,0.95422,0.59431,0.01373,0.82915,0.77962,0.77089,0.57146,1.21431,0.98895,0.01987,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,1771.66,0.96916,0.60282,0.01404,0.87389,0.751,0.76974,0.58982,1.15739,1.02189,0.01967,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,1796.68,0.94858,0.59388,0.01326,0.83003,0.73092,0.72077,0.54003,1.22639,1.11222,0.02067,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,1821.62,0.94202,0.58624,0.01324,0.88477,0.74699,0.77537,0.5832,1.19572,1.02031,0.02027,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,1846.72,0.97177,0.60475,0.01378,0.84544,0.751,0.75295,0.57168,1.19641,1.00486,0.01931,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,1871.96,0.96686,0.59163,0.01349,0.84538,0.75502,0.75472,0.5776,1.19632,1.07978,0.01948,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,1897.03,0.9562,0.57164,0.01345,0.87247,0.70683,0.75561,0.58095,1.16682,1.14256,0.01928,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,1922.15,0.94499,0.57442,0.01315,0.82195,0.74699,0.76113,0.58084,1.12489,1.12346,0.01836,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,1947.15,0.92611,0.57764,0.01307,0.83876,0.70683,0.76488,0.58332,1.19935,1.1327,0.02022,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,1972.05,0.9437,0.57015,0.0131,0.84901,0.74521,0.77434,0.58357,1.17088,1.12821,0.01941,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,1997.15,0.93835,0.58341,0.01315,0.86938,0.72174,0.77429,0.59282,1.21525,1.02993,0.01993,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,2022.39,0.93748,0.56203,0.01327,0.8229,0.71486,0.7446,0.56098,1.19155,1.15904,0.01953,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,2047.33,0.93334,0.54127,0.0131,0.88184,0.71933,0.7637,0.58174,1.12727,1.10486,0.01833,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,2072.24,0.93658,0.56992,0.01328,0.87792,0.69076,0.73453,0.56015,1.20561,1.1271,0.01878,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,2097.34,0.93789,0.55546,0.01314,0.86611,0.74297,0.77089,0.59206,1.16032,1.01951,0.01808,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,2122.38,0.91691,0.539,0.01276,0.87908,0.73494,0.7492,0.57127,1.18448,1.04661,0.01937,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,2147.27,0.94845,0.57233,0.01319,0.81205,0.75502,0.75294,0.5809,1.1652,1.098,0.02,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,2172.45,0.93016,0.55014,0.01305,0.90248,0.71888,0.77515,0.60866,1.11543,1.04196,0.01796,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,2197.6,0.93338,0.53916,0.01299,0.84658,0.75346,0.77265,0.59014,1.10744,1.0702,0.01776,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,2222.54,0.91881,0.54066,0.01267,0.82056,0.74297,0.73977,0.56478,1.09051,1.05161,0.01774,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,2247.46,0.90432,0.52312,0.01264,0.88118,0.73896,0.78136,0.58759,1.15717,1.01523,0.01867,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,2272.67,0.90738,0.52578,0.01287,0.86492,0.73494,0.75951,0.58408,1.14813,1.01949,0.01682,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,2297.78,0.8939,0.52336,0.01234,0.88801,0.751,0.76656,0.58959,1.15304,1.08433,0.01836,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,2322.91,0.90161,0.52227,0.01276,0.87075,0.73896,0.7727,0.5997,1.16766,1.04868,0.01997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,2347.87,0.90196,0.5249,0.01261,0.87902,0.75871,0.78382,0.5933,1.13353,1.02478,0.01679,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,2373.11,0.89221,0.49062,0.01244,0.8723,0.73896,0.75703,0.58561,1.16302,1.0175,0.01758,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,2398.16,0.89783,0.51991,0.01254,0.91207,0.73092,0.76887,0.60269,1.11603,0.9814,0.01673,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,2423.03,0.90614,0.53738,0.01259,0.83628,0.74297,0.76237,0.59998,1.09015,1.07499,0.01672,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,2448.03,0.89132,0.54349,0.01238,0.88395,0.68675,0.73803,0.56624,1.11684,1.10363,0.01738,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,2473.27,0.88867,0.52389,0.01244,0.90817,0.71491,0.7545,0.58441,1.11616,1.04432,0.01703,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,2498.39,0.89092,0.52036,0.01232,0.84497,0.76305,0.77878,0.61571,1.1106,1.02844,0.0168,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,2523.12,0.87372,0.4981,0.01201,0.81406,0.77363,0.76903,0.59881,1.14284,1.01653,0.01688,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,2547.77,0.87274,0.49863,0.01198,0.8814,0.74614,0.76249,0.5918,1.17448,1.09109,0.01865,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,2572.45,0.88166,0.50535,0.01228,0.86081,0.74513,0.76132,0.59105,1.14581,1.04592,0.01912,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,2597.2,0.87061,0.50726,0.01231,0.86281,0.75771,0.77913,0.60662,1.09533,1.0101,0.01761,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,2622.39,0.88129,0.49263,0.01223,0.84999,0.74699,0.76233,0.5952,1.08595,1.06097,0.01755,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,2647.12,0.86095,0.47768,0.0122,0.87552,0.71888,0.76812,0.59409,1.16444,1.01128,0.01893,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,2671.72,0.85372,0.4748,0.01157,0.89852,0.74297,0.75637,0.59109,1.1407,1.07039,0.0177,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,2696.56,0.86584,0.4866,0.01179,0.87957,0.75502,0.76883,0.58986,1.15092,1.10164,0.0182,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,2721.33,0.85017,0.47951,0.01163,0.8585,0.75534,0.75636,0.58062,1.15492,1.16422,0.01772,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,2746.06,0.8414,0.47935,0.01146,0.83116,0.75124,0.76103,0.595,1.13905,1.10582,0.01845,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,2771.03,0.84528,0.47769,0.01147,0.8586,0.75599,0.76668,0.6022,1.11844,1.14198,0.0181,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,2795.89,0.85842,0.46757,0.01183,0.88845,0.73566,0.7665,0.59802,1.13832,1.07776,0.01904,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,2820.68,0.86271,0.4847,0.0116,0.85105,0.73428,0.74722,0.5814,1.1645,1.06043,0.01873,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,2845.35,0.85641,0.49566,0.0117,0.88554,0.69076,0.74788,0.57441,1.1172,1.12234,0.01838,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,2870.07,0.84622,0.46042,0.01124,0.84968,0.71888,0.74317,0.5861,1.11028,1.13692,0.01832,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,2894.91,0.84597,0.46402,0.01148,0.87547,0.73494,0.74905,0.59966,1.11902,1.04455,0.01784,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,2919.72,0.83961,0.46438,0.0116,0.90519,0.73092,0.75383,0.5962,1.08298,1.10795,0.01725,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,2944.35,0.84107,0.48109,0.01168,0.91907,0.74699,0.75614,0.60391,1.12487,1.05921,0.0175,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,2968.87,0.83926,0.46806,0.01162,0.9232,0.7241,0.76666,0.59024,1.12867,1.15147,0.01869,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,2993.67,0.82859,0.44251,0.01118,0.85375,0.77365,0.77289,0.59878,1.12129,1.10899,0.01849,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,3018.32,0.84189,0.46542,0.01142,0.87682,0.74326,0.75971,0.59301,1.13077,1.16626,0.01836,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,3042.93,0.83621,0.44876,0.01139,0.87174,0.73699,0.75165,0.59705,1.14586,1.13269,0.01879,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,3067.78,0.83151,0.44872,0.01125,0.90305,0.74813,0.76897,0.6026,1.1372,1.11195,0.01852,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,3092.65,0.81323,0.43874,0.01141,0.90713,0.74534,0.76971,0.60854,1.08648,1.10264,0.01767,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,3117.3,0.82023,0.43671,0.01123,0.87856,0.72691,0.74607,0.59885,1.1061,1.05934,0.01823,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,3142.18,0.81887,0.45979,0.01115,0.9088,0.71486,0.75708,0.59821,1.08605,1.1477,0.01763,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,3166.95,0.80771,0.42482,0.0108,0.85465,0.75565,0.74622,0.60093,1.08256,1.15924,0.01729,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,3191.73,0.82293,0.44267,0.01115,0.84111,0.76707,0.76,0.59935,1.09812,1.13515,0.01772,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,3216.67,0.8177,0.43896,0.01093,0.8945,0.71486,0.7475,0.59226,1.09422,1.14468,0.01748,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,3241.68,0.8102,0.42416,0.01122,0.837,0.76302,0.76021,0.60739,1.05264,1.12023,0.01701,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,3266.27,0.81831,0.4317,0.01097,0.88544,0.73494,0.75037,0.59926,1.08,1.13101,0.01725,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,3291.01,0.80872,0.41915,0.01086,0.9066,0.70172,0.74567,0.59721,1.07738,1.11229,0.01768,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,3315.8,0.80853,0.43104,0.01093,0.88341,0.70281,0.75043,0.59608,1.09495,1.12867,0.01775,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,3340.51,0.80469,0.43952,0.01092,0.8569,0.73494,0.73938,0.59149,1.09798,1.12337,0.01764,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,3365.37,0.81869,0.47293,0.01087,0.85389,0.7276,0.74042,0.58657,1.10921,1.09454,0.01738,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,3390.57,0.80515,0.44089,0.01091,0.89632,0.7291,0.74824,0.59381,1.11214,1.09012,0.01705,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,3415.43,0.7993,0.44791,0.01069,0.8753,0.73296,0.75871,0.6016,1.12715,1.09139,0.01743,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,3440.2,0.78937,0.4325,0.01079,0.867,0.73896,0.75617,0.59979,1.08623,1.15524,0.01675,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,3464.89,0.78951,0.42234,0.01067,0.89873,0.74297,0.75302,0.6015,1.06978,1.14555,0.01641,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,3489.77,0.80443,0.43916,0.01109,0.88334,0.74297,0.76412,0.60425,1.09504,1.06946,0.01694,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,3514.54,0.80244,0.43414,0.01116,0.85813,0.75306,0.75985,0.60971,1.07875,1.06993,0.01668,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,3539.64,0.78897,0.41478,0.01076,0.89121,0.69091,0.76827,0.62227,1.08752,1.10094,0.01649,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
