epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,534.301,1.03033,1.00985,1.27411,0.7871,0.66265,0.71494,0.45174,1.3729,1.20702,1.26945,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,550.934,1.03917,1.00879,1.27592,0.7839,0.69076,0.73014,0.4626,1.31696,1.22834,1.22105,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,567.427,1.03036,1.00051,1.28084,0.76033,0.70281,0.7273,0.45089,1.33868,1.1828,1.26417,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,583.924,1.03228,1.0025,1.27314,0.78824,0.70281,0.74216,0.46729,1.34422,1.25798,1.23374,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,600.768,1.02571,0.99135,1.27296,0.80883,0.71486,0.7302,0.46629,1.3031,1.19823,1.24047,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,617.734,1.03071,0.98353,1.27587,0.72175,0.70838,0.71205,0.45158,1.33056,1.24438,1.26919,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,634.877,1.01171,0.99791,1.2589,0.79117,0.69991,0.72048,0.44974,1.33834,1.24285,1.24424,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,651.604,1.00182,0.97255,1.25129,0.76654,0.71084,0.71834,0.46393,1.32679,1.1591,1.26144,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,667.984,0.99573,0.96187,1.25141,0.7441,0.71486,0.73635,0.45691,1.36454,1.23371,1.28657,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,684.023,0.9988,0.9588,1.2466,0.75445,0.69099,0.73132,0.44962,1.32371,1.1916,1.20528,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,699.991,1.0073,0.9549,1.25304,0.76791,0.69478,0.71542,0.45372,1.30857,1.21897,1.2563,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,716.41,0.99618,0.95104,1.25069,0.72388,0.73896,0.73646,0.46569,1.32644,1.20888,1.22071,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,733.711,0.98546,0.95404,1.2484,0.78569,0.69478,0.71855,0.45272,1.31752,1.23703,1.24837,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,750.277,0.98456,0.94483,1.23576,0.7428,0.71084,0.72655,0.46424,1.38173,1.22621,1.26693,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,766.418,0.98219,0.92764,1.2383,0.80507,0.69076,0.70349,0.44048,1.35113,1.24482,1.25846,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,783.793,0.97418,0.93431,1.23837,0.69813,0.75502,0.71767,0.46393,1.31719,1.21135,1.23978,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,800.235,0.9734,0.9271,1.22666,0.74746,0.6988,0.70906,0.44132,1.37432,1.17367,1.26959,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,815.798,0.9758,0.9313,1.23637,0.77372,0.68659,0.74172,0.4594,1.34152,1.1875,1.24307,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,831.746,0.96381,0.92509,1.22785,0.78798,0.69076,0.715,0.45688,1.32499,1.2116,1.23962,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,847.849,0.96046,0.91464,1.22175,0.74044,0.69478,0.74517,0.4807,1.27564,1.14136,1.21637,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,864.487,0.96151,0.90517,1.22193,0.79175,0.6506,0.72261,0.45804,1.32431,1.18588,1.27012,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,880.334,0.95375,0.9114,1.22369,0.78455,0.6988,0.7296,0.4686,1.33157,1.16684,1.23301,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,896.826,0.94278,0.88842,1.20895,0.77174,0.69478,0.70464,0.45829,1.2944,1.16908,1.21391,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,914.205,0.95549,0.8971,1.21178,0.78927,0.71084,0.73337,0.47744,1.27624,1.16697,1.21668,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,930.257,0.94948,0.88324,1.21809,0.84842,0.69684,0.76488,0.49307,1.30746,1.12579,1.2557,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,945.979,0.94658,0.87832,1.21607,0.79557,0.67871,0.7298,0.46755,1.34281,1.20871,1.26748,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,961.879,0.93945,0.88223,1.21664,0.78607,0.61446,0.69365,0.45873,1.30963,1.22618,1.22605,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,977.924,0.93057,0.8665,1.19756,0.74533,0.70521,0.72353,0.47731,1.27598,1.15901,1.20741,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,994.258,0.92932,0.85882,1.2009,0.77521,0.73404,0.72433,0.45291,1.33101,1.18557,1.22748,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,1011.64,0.93688,0.87084,1.20241,0.78907,0.70614,0.72699,0.46856,1.30684,1.15542,1.22989,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,1028.01,0.92717,0.8629,1.20085,0.80903,0.69757,0.74968,0.4772,1.30789,1.14186,1.24343,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,1044.12,0.9181,0.86413,1.19254,0.81152,0.6747,0.74106,0.47333,1.26725,1.16721,1.19124,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,1060.66,0.92541,0.86055,1.19668,0.7831,0.72691,0.7322,0.46526,1.3347,1.18544,1.23634,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,1077.4,0.9131,0.83729,1.18862,0.76003,0.71232,0.72113,0.46445,1.32009,1.17432,1.24119,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,1093.72,0.91119,0.84146,1.1904,0.80891,0.73103,0.76662,0.48878,1.29181,1.11369,1.20784,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,1111.2,0.91055,0.83803,1.18497,0.78382,0.68439,0.71283,0.45966,1.28284,1.18105,1.2241,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,1127.41,0.91644,0.8428,1.18954,0.77855,0.70598,0.70762,0.46059,1.33463,1.17111,1.24999,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,1143.6,0.91099,0.83681,1.18891,0.80587,0.67871,0.73796,0.47405,1.30446,1.13621,1.26144,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,1160.7,0.9079,0.83659,1.1868,0.78059,0.71438,0.72093,0.46092,1.32019,1.14882,1.21451,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,1177.05,0.90764,0.84581,1.18101,0.74501,0.69478,0.69722,0.44775,1.28514,1.17797,1.22185,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,1193.4,0.89843,0.8191,1.17368,0.77258,0.71486,0.71254,0.46461,1.29557,1.1376,1.23664,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,1209.45,0.91333,0.84052,1.19676,0.78327,0.68273,0.73617,0.46701,1.32896,1.13839,1.25284,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,1225.53,0.91505,0.84456,1.18792,0.80591,0.66265,0.72796,0.45879,1.30598,1.14485,1.23827,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,1241.85,0.89659,0.81869,1.17928,0.76093,0.6988,0.71795,0.46103,1.32158,1.16328,1.27364,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,1258.35,0.88345,0.80993,1.16613,0.76515,0.68273,0.71593,0.46175,1.27305,1.14516,1.21863,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,1274.64,0.88773,0.80996,1.17365,0.81135,0.6747,0.7011,0.45573,1.27733,1.17782,1.24662,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,1290.77,0.88754,0.81344,1.17184,0.75524,0.73114,0.71412,0.46042,1.24222,1.14273,1.18163,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,1307.58,0.87942,0.8136,1.16383,0.80914,0.70281,0.73544,0.47763,1.28377,1.14456,1.21073,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,1323.95,0.88375,0.79806,1.17266,0.79271,0.67575,0.72711,0.48132,1.25992,1.13927,1.1982,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,1340.02,0.88565,0.80656,1.16635,0.81552,0.68273,0.72639,0.46935,1.25229,1.11455,1.21233,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,1355.69,0.88729,0.80605,1.1714,0.78726,0.71888,0.73098,0.47486,1.28714,1.1341,1.22765,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,1372.17,0.88051,0.81415,1.16556,0.74884,0.73092,0.71618,0.45948,1.2778,1.18484,1.22234,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,1388.67,0.87517,0.79495,1.15648,0.77078,0.72289,0.72821,0.47639,1.25678,1.14431,1.23288,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,1405.11,0.88551,0.81396,1.17127,0.74129,0.71347,0.71739,0.46658,1.25677,1.13488,1.19944,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,1420.97,0.86591,0.77717,1.15518,0.81398,0.68536,0.73156,0.48014,1.24521,1.12127,1.17994,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,1436.63,0.88273,0.79042,1.16454,0.84569,0.69478,0.7547,0.49467,1.24776,1.11306,1.1807,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,1452.24,0.8791,0.78676,1.15994,0.7658,0.71486,0.70449,0.45686,1.27763,1.15683,1.23414,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,1467.85,0.8673,0.77746,1.15726,0.77887,0.72289,0.72896,0.46886,1.25633,1.08163,1.22645,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,1483.53,0.86004,0.7727,1.15003,0.79802,0.69076,0.7359,0.46802,1.25715,1.09127,1.22215,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,1499.17,0.87319,0.76737,1.15876,0.80116,0.69478,0.73746,0.48481,1.24551,1.10276,1.20265,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,1514.93,0.87159,0.76644,1.16088,0.84467,0.69884,0.75891,0.49148,1.26017,1.09925,1.22462,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,1531.74,0.87554,0.77634,1.16716,0.7982,0.69478,0.72938,0.48612,1.20354,1.08608,1.19081,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,1547.75,0.86375,0.75954,1.15522,0.77524,0.70648,0.71692,0.45879,1.23887,1.13609,1.23329,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,1564.32,0.86557,0.77375,1.15332,0.81876,0.68273,0.74239,0.48848,1.24482,1.11887,1.21417,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,1581.01,0.85802,0.76192,1.15209,0.77422,0.69478,0.73653,0.48232,1.22032,1.06588,1.19086,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,1597.79,0.86146,0.75718,1.15145,0.77752,0.70176,0.74217,0.49123,1.2466,1.05359,1.19875,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,1614.48,0.8504,0.76369,1.14646,0.81135,0.71084,0.73619,0.4843,1.26204,1.07715,1.21531,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,1630.14,0.85918,0.77098,1.14804,0.78141,0.70683,0.74371,0.48073,1.26868,1.12746,1.23198,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,1646.26,0.84357,0.75487,1.14424,0.80151,0.69734,0.72954,0.48295,1.23358,1.14053,1.20817,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,1661.91,0.86038,0.75354,1.14767,0.78408,0.71461,0.74743,0.48776,1.22546,1.11457,1.19008,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,1677.46,0.85216,0.75182,1.14493,0.78574,0.68675,0.7349,0.47847,1.24419,1.11901,1.20962,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,1693.09,0.84083,0.74655,1.13986,0.80768,0.71084,0.74895,0.48262,1.24709,1.09789,1.20616,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,1708.73,0.83974,0.73997,1.13652,0.78629,0.70683,0.74056,0.48189,1.23227,1.07944,1.2193,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,1724.33,0.84755,0.744,1.14499,0.80797,0.6928,0.73581,0.48586,1.2508,1.08968,1.20607,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,1739.98,0.83854,0.73703,1.12999,0.80626,0.71865,0.74301,0.48373,1.26294,1.11148,1.22329,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,1756.06,0.84042,0.73572,1.1312,0.76884,0.70795,0.73123,0.47681,1.25957,1.10054,1.24695,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,1773.38,0.83318,0.7501,1.13648,0.7575,0.74297,0.72246,0.48011,1.26711,1.0949,1.24947,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,1790.37,0.82272,0.7352,1.12408,0.76686,0.71084,0.72153,0.48694,1.24042,1.08247,1.2329,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,1806.88,0.83526,0.73865,1.12881,0.77935,0.70925,0.7236,0.4878,1.24951,1.09837,1.23278,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,1822.68,0.82887,0.73698,1.13153,0.7915,0.69076,0.73375,0.4782,1.2368,1.09427,1.2181,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,1838.54,0.82895,0.73245,1.12199,0.77453,0.70281,0.72351,0.47675,1.24035,1.09245,1.22346,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,1855.02,0.82487,0.73046,1.12602,0.7724,0.69076,0.718,0.47032,1.25911,1.08356,1.23667,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,1871.46,0.81279,0.71641,1.12035,0.76213,0.72057,0.73183,0.48263,1.22695,1.09247,1.20232,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,1888.55,0.82352,0.71728,1.12221,0.79104,0.68675,0.72359,0.49016,1.22152,1.09058,1.19191,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,1905.39,0.81739,0.71647,1.1231,0.79381,0.72669,0.7599,0.5028,1.18318,1.05512,1.16199,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,1922.6,0.82309,0.72031,1.12311,0.76556,0.73439,0.73378,0.48651,1.19669,1.0622,1.16041,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,1940.15,0.81428,0.70596,1.11396,0.75257,0.73092,0.73381,0.48994,1.21728,1.05514,1.17748,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,1957.32,0.81694,0.72102,1.12142,0.77831,0.71907,0.74202,0.49283,1.22606,1.05956,1.18704,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,1974.01,0.8221,0.7179,1.12313,0.77332,0.6988,0.72055,0.48634,1.21321,1.08027,1.19061,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,1990.46,0.81252,0.70399,1.12171,0.76259,0.71888,0.73069,0.48244,1.21625,1.05809,1.18155,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,2007.04,0.8139,0.71224,1.1195,0.77637,0.71888,0.73847,0.49372,1.22557,1.07188,1.18368,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,2022.57,0.81069,0.7045,1.11711,0.75621,0.73497,0.73955,0.48975,1.21136,1.07174,1.19492,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,2038.12,0.81991,0.70176,1.12695,0.79276,0.72289,0.73755,0.4887,1.19441,1.04969,1.18808,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,2053.82,0.8219,0.7119,1.12514,0.78618,0.70881,0.73029,0.49514,1.1727,1.04674,1.17558,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,2070.21,0.80194,0.69822,1.11422,0.75562,0.71888,0.73614,0.50045,1.19041,1.04893,1.18285,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,2086.94,0.8092,0.69212,1.11628,0.80945,0.70683,0.73726,0.49762,1.19716,1.0556,1.18522,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
