epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,313.418,1.28852,1.20029,1.38716,0.73236,0.67068,0.71206,0.41167,1.51102,1.37035,1.2865,0.02901,0.00967,0.02901,0.00967,0.02901,0.00967,0.02901,0.00967
12,340.772,1.28291,1.19156,1.38572,0.70977,0.70683,0.69194,0.42135,1.5246,1.29058,1.26554,0.028911,0.009637,0.028911,0.009637,0.028911,0.009637,0.028911,0.009637
13,368.13,1.24798,1.14286,1.36429,0.79543,0.64023,0.70838,0.40503,1.56414,1.34606,1.29532,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
14,395.425,1.22308,1.10982,1.34568,0.75814,0.70498,0.71984,0.4389,1.5272,1.2723,1.2543,0.028713,0.009571,0.028713,0.009571,0.028713,0.009571,0.028713,0.009571
15,422.754,1.21705,1.09837,1.34033,0.74014,0.68273,0.68401,0.40695,1.56856,1.35028,1.30396,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538
16,450.092,1.19868,1.08214,1.33347,0.74757,0.70173,0.71425,0.44675,1.43027,1.24075,1.19377,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
17,477.545,1.17745,1.05974,1.32082,0.7235,0.69478,0.6966,0.43375,1.47297,1.28014,1.23885,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472
18,505.151,1.16005,1.05792,1.32039,0.7698,0.68675,0.72933,0.4531,1.49265,1.24047,1.21466,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439
19,532.731,1.15322,1.04998,1.3091,0.69103,0.67068,0.68717,0.41888,1.48529,1.27409,1.26804,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
20,560.037,1.13483,1.03056,1.29704,0.7673,0.70186,0.72632,0.45323,1.48661,1.18674,1.22574,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373
21,587.493,1.11339,1.00154,1.28298,0.80487,0.70281,0.73181,0.46553,1.39648,1.2296,1.21719,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934
22,614.862,1.10125,0.98241,1.27864,0.73158,0.6896,0.71001,0.44591,1.39206,1.2385,1.19818,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
23,642.225,1.07729,0.96666,1.26077,0.7087,0.70683,0.70676,0.43833,1.45727,1.20861,1.22808,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
24,669.56,1.08641,0.96031,1.2585,0.75803,0.72691,0.73508,0.45311,1.46215,1.20035,1.21984,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241
25,696.903,1.07607,0.95366,1.25463,0.81464,0.66265,0.74107,0.47554,1.39867,1.1807,1.20101,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
26,724.254,1.05312,0.93574,1.24096,0.75369,0.70049,0.727,0.48888,1.4071,1.18334,1.22142,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175
27,751.595,1.05267,0.92618,1.2474,0.71379,0.70281,0.70589,0.44831,1.36527,1.16159,1.21873,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
28,778.844,1.04032,0.91073,1.23033,0.77472,0.69076,0.73125,0.47847,1.36856,1.17873,1.22181,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
29,806.121,1.04795,0.90858,1.237,0.79409,0.6988,0.73112,0.46444,1.40494,1.19753,1.22594,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
30,833.398,1.02882,0.90991,1.23233,0.78615,0.70683,0.72413,0.46979,1.43873,1.16639,1.22894,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
31,860.653,1.02455,0.90883,1.22453,0.79077,0.68302,0.73319,0.48229,1.33488,1.12579,1.20043,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
32,888.148,1.0077,0.87395,1.2128,0.83212,0.70281,0.75711,0.48715,1.39174,1.13839,1.17937,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,915.711,0.99814,0.86528,1.20475,0.79243,0.65927,0.72908,0.47168,1.39171,1.16212,1.19076,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,943.093,1.0012,0.85975,1.21408,0.75422,0.72691,0.72026,0.46986,1.3222,1.14844,1.14581,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,970.468,1.00238,0.84886,1.20745,0.81152,0.6988,0.74954,0.47148,1.34952,1.16102,1.17748,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,997.826,0.98935,0.84567,1.20161,0.80969,0.71888,0.76225,0.50044,1.35029,1.07915,1.19259,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,1025.12,0.98721,0.83635,1.19859,0.77269,0.72353,0.74275,0.49447,1.31291,1.13056,1.18164,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,1052.41,0.96782,0.83463,1.19005,0.81735,0.71084,0.75042,0.51116,1.28468,1.12382,1.15366,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,1079.78,0.96712,0.83969,1.18118,0.76876,0.72289,0.72996,0.48195,1.31429,1.12749,1.1563,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,1107.06,0.95418,0.80367,1.1774,0.81345,0.68273,0.73715,0.46493,1.41889,1.16851,1.22271,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,1134.33,0.96566,0.80435,1.17873,0.79664,0.73943,0.77606,0.50804,1.30753,1.1164,1.15244,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,1161.72,0.96529,0.80339,1.18397,0.80258,0.73469,0.75117,0.47674,1.37732,1.13825,1.17983,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,1189.04,0.95356,0.7996,1.17336,0.82306,0.70988,0.75799,0.50238,1.31851,1.14467,1.17726,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,1216.39,0.94686,0.79159,1.17703,0.7996,0.72111,0.75869,0.50482,1.28267,1.08433,1.14744,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,1243.71,0.93533,0.79029,1.15972,0.82843,0.67869,0.75723,0.49733,1.3573,1.07851,1.18479,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,1271.06,0.9437,0.78185,1.16829,0.73237,0.73092,0.72855,0.4898,1.28653,1.13196,1.17042,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,1298.65,0.92303,0.76793,1.15469,0.74914,0.73494,0.72369,0.45908,1.31206,1.11549,1.1917,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,1326.11,0.92266,0.77605,1.1542,0.79875,0.70683,0.71753,0.48215,1.31365,1.12312,1.178,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,1353.43,0.92665,0.77238,1.15427,0.74792,0.72686,0.72012,0.4651,1.33363,1.13014,1.18464,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,1380.81,0.90584,0.75835,1.14255,0.75919,0.70902,0.71814,0.46986,1.34296,1.1348,1.21097,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,1407.95,0.90736,0.74263,1.14495,0.83732,0.69076,0.74185,0.48892,1.2743,1.099,1.16964,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,1434.8,0.90952,0.74822,1.14469,0.80009,0.68675,0.72154,0.48117,1.31354,1.10402,1.18808,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,1461.83,0.89432,0.75111,1.14528,0.76985,0.71084,0.72556,0.48917,1.27659,1.08111,1.16305,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,1488.82,0.89647,0.72472,1.13226,0.76527,0.74699,0.72333,0.48333,1.31205,1.09031,1.17679,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,1515.88,0.90429,0.73398,1.13564,0.77796,0.70354,0.72206,0.48457,1.28816,1.11019,1.15109,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,1542.96,0.88816,0.73601,1.13641,0.73629,0.69478,0.70337,0.47569,1.25527,1.10311,1.12928,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,1570.06,0.89223,0.71511,1.13735,0.75591,0.72136,0.70936,0.45804,1.29591,1.11928,1.17858,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,1597.37,0.88128,0.70722,1.13279,0.78471,0.68273,0.71352,0.4892,1.26754,1.13631,1.1638,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,1624.45,0.87078,0.70395,1.1177,0.75597,0.69671,0.71934,0.4766,1.26722,1.13556,1.1386,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,1651.48,0.86523,0.70093,1.11933,0.76445,0.69076,0.70997,0.47613,1.27765,1.12998,1.15826,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,1678.59,0.86048,0.69749,1.11359,0.76813,0.69183,0.71074,0.47106,1.30891,1.12017,1.18329,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,1705.89,0.85689,0.69518,1.10869,0.77809,0.71817,0.72137,0.48643,1.27031,1.11017,1.15871,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,1733.16,0.86805,0.70086,1.118,0.74714,0.67638,0.68534,0.46455,1.30059,1.1452,1.17693,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,1760.23,0.85775,0.68358,1.11361,0.78947,0.69478,0.71797,0.47904,1.31667,1.1252,1.16174,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,1787.34,0.85487,0.68163,1.10439,0.79069,0.71306,0.69181,0.45682,1.26718,1.1403,1.13442,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,1814.32,0.84953,0.68416,1.11378,0.79867,0.68505,0.72051,0.47929,1.26185,1.0883,1.15141,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,1841.32,0.84766,0.6756,1.10372,0.75664,0.71486,0.69238,0.45802,1.30603,1.14668,1.18761,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,1868.34,0.84193,0.67542,1.10332,0.75128,0.69147,0.70152,0.47442,1.23551,1.08388,1.1416,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,1895.38,0.84455,0.6759,1.10517,0.76584,0.72289,0.71162,0.48249,1.32265,1.06703,1.19208,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,1922.4,0.83759,0.66399,1.09909,0.78709,0.70683,0.71465,0.48057,1.26118,1.11193,1.15972,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,1949.42,0.83967,0.67797,1.0981,0.79541,0.71822,0.70955,0.46576,1.29353,1.13122,1.15128,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,1976.48,0.83063,0.66472,1.09415,0.78509,0.6988,0.71517,0.48561,1.27123,1.05363,1.1841,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,2003.54,0.81915,0.66592,1.09642,0.79622,0.71486,0.71252,0.4687,1.28714,1.1063,1.17491,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,2030.54,0.84399,0.67314,1.10366,0.77268,0.71084,0.72273,0.47807,1.27361,1.08105,1.16088,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,2057.53,0.82013,0.65072,1.0892,0.81648,0.70683,0.71976,0.48972,1.27822,1.10263,1.18176,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,2084.77,0.81434,0.64483,1.08281,0.77485,0.71888,0.70526,0.47714,1.26354,1.11464,1.17578,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,2111.9,0.80926,0.64159,1.08748,0.79219,0.69478,0.69716,0.47082,1.23357,1.11895,1.1644,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,2139.03,0.81341,0.63705,1.08357,0.76931,0.70281,0.71137,0.47305,1.24741,1.08433,1.17613,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,2166.13,0.80221,0.64952,1.08059,0.79209,0.71888,0.72423,0.46963,1.27015,1.09839,1.19569,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,2193.18,0.81184,0.64098,1.08977,0.78116,0.70245,0.71149,0.47025,1.28426,1.09213,1.1797,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,2220.2,0.80654,0.63673,1.07773,0.77118,0.71486,0.69495,0.46713,1.25313,1.09056,1.17214,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,2247.28,0.80362,0.63637,1.07961,0.83422,0.71084,0.73934,0.49548,1.24929,1.073,1.16119,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,2274.33,0.80654,0.64885,1.08118,0.73939,0.71888,0.7346,0.48369,1.30658,1.0955,1.20605,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,2301.34,0.78781,0.61836,1.06576,0.81075,0.73494,0.74876,0.49843,1.22451,1.03292,1.1655,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,2328.4,0.80807,0.62789,1.08039,0.80211,0.71626,0.75036,0.49626,1.24258,1.05069,1.14336,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,2355.39,0.7852,0.61593,1.07375,0.79412,0.71259,0.73775,0.49314,1.26216,1.0785,1.16607,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,2382.42,0.80087,0.62629,1.07832,0.8373,0.72339,0.74391,0.4969,1.2425,1.0365,1.16024,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,2409.45,0.79715,0.62694,1.06948,0.82713,0.74942,0.75299,0.50764,1.25891,1.04517,1.17273,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,2436.5,0.79017,0.60493,1.07191,0.81768,0.73845,0.73214,0.48844,1.26146,1.05958,1.17448,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,2463.57,0.7862,0.60446,1.07211,0.82543,0.72162,0.73578,0.49733,1.2596,1.03927,1.16091,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,2490.81,0.78026,0.6056,1.06284,0.80156,0.72999,0.73664,0.49761,1.24365,1.00934,1.13913,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,2518.01,0.78158,0.60681,1.07318,0.80297,0.70683,0.73094,0.49558,1.23172,1.03863,1.14243,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,2545.1,0.7902,0.61449,1.07782,0.78269,0.7377,0.73241,0.49396,1.23473,0.97675,1.14041,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,2572.14,0.77877,0.60388,1.06268,0.76652,0.72516,0.72436,0.48429,1.24937,0.99875,1.16613,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,2599.26,0.78392,0.59285,1.06406,0.77008,0.71291,0.71463,0.49525,1.21268,1.01128,1.1365,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,2626.36,0.77457,0.59679,1.06999,0.80156,0.72289,0.71464,0.48966,1.22161,1.04741,1.14787,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,2653.42,0.77594,0.59456,1.06406,0.77298,0.71888,0.69807,0.47487,1.29715,1.05828,1.18039,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,2680.44,0.77474,0.60158,1.06353,0.78359,0.70683,0.71118,0.49193,1.22344,1.03943,1.13502,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,2707.51,0.76748,0.59927,1.05794,0.77157,0.73252,0.7135,0.48716,1.22058,1.01988,1.16529,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,2734.5,0.76117,0.58658,1.05313,0.7942,0.71888,0.71064,0.49043,1.21768,1.04084,1.1311,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,2761.56,0.76147,0.58999,1.05156,0.79858,0.71653,0.72744,0.4872,1.25996,1.05026,1.15437,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,2788.59,0.76543,0.58799,1.05727,0.81921,0.73896,0.72105,0.48435,1.23663,1.01136,1.13991,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,2815.77,0.75781,0.58706,1.05521,0.82015,0.6988,0.72722,0.49186,1.22732,1.04759,1.13678,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,2842.76,0.75286,0.58214,1.05081,0.81156,0.72643,0.7252,0.4903,1.23436,1.07631,1.14426,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,2869.9,0.75252,0.57442,1.04975,0.79174,0.68273,0.71567,0.4945,1.22163,1.03508,1.12736,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,2897.17,0.75128,0.57339,1.04487,0.79391,0.72691,0.71475,0.49783,1.18725,1.01987,1.12526,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,2924.54,0.74896,0.57726,1.04519,0.80879,0.71888,0.71998,0.4862,1.20423,1.03147,1.12191,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,2951.6,0.73994,0.57453,1.0432,0.78603,0.72691,0.71518,0.48153,1.21356,1.08365,1.13342,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,2978.65,0.73834,0.57316,1.04312,0.76079,0.72691,0.69181,0.47244,1.24751,1.09717,1.15839,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,3005.73,0.74552,0.57333,1.04091,0.77221,0.72691,0.69916,0.48343,1.24161,1.06671,1.15491,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,3032.86,0.74,0.57037,1.04158,0.79056,0.7125,0.71969,0.49906,1.23285,1.07998,1.15174,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,3060.07,0.74287,0.57069,1.04378,0.77069,0.71539,0.70771,0.47981,1.26604,1.06192,1.17638,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,3087.15,0.73725,0.56935,1.04204,0.77249,0.73092,0.69095,0.45771,1.26953,1.04774,1.18515,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,3114.24,0.72163,0.55628,1.03418,0.78509,0.73494,0.71821,0.48376,1.22479,1.02854,1.1462,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,3141.36,0.73122,0.55796,1.03131,0.79785,0.72914,0.71744,0.49189,1.22947,1.05695,1.16571,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,3168.5,0.72406,0.55616,1.03574,0.77762,0.73092,0.70557,0.47601,1.27032,1.06154,1.17567,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,3195.59,0.72307,0.55371,1.0346,0.77308,0.72289,0.68401,0.46665,1.23781,1.08594,1.16864,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,3222.68,0.73035,0.55391,1.03145,0.77518,0.71888,0.68715,0.46917,1.21292,1.04146,1.14492,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,3249.78,0.72906,0.54853,1.03154,0.76689,0.73092,0.70457,0.47869,1.23842,1.04512,1.15738,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,3276.98,0.73853,0.5585,1.03933,0.7895,0.72299,0.71332,0.4842,1.23634,1.01049,1.16506,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,3304.29,0.72154,0.5398,1.03214,0.80147,0.72957,0.71204,0.48842,1.21576,1.0164,1.15575,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,3331.5,0.71991,0.54872,1.02996,0.77932,0.72333,0.71443,0.49061,1.23425,1.03465,1.14731,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,3358.55,0.70981,0.55445,1.03027,0.79613,0.73494,0.70549,0.48201,1.24496,1.04219,1.15226,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,3385.7,0.71725,0.54611,1.03426,0.81057,0.75615,0.71299,0.49534,1.21192,1.03079,1.1323,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,3412.82,0.72827,0.55806,1.04097,0.77018,0.72691,0.6899,0.47636,1.21279,1.03101,1.14409,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,3439.99,0.70128,0.53462,1.02278,0.78581,0.72197,0.71237,0.48504,1.17281,1.01325,1.12508,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,3467.11,0.72271,0.54139,1.03336,0.77919,0.74297,0.71552,0.49089,1.16944,0.97454,1.13167,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,3494.1,0.71036,0.54118,1.02515,0.78465,0.73165,0.71403,0.48286,1.21001,0.99921,1.14181,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,3521.1,0.71215,0.54097,1.02805,0.78968,0.73494,0.70713,0.4837,1.19014,1.0167,1.13366,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,3548.26,0.70448,0.53381,1.02237,0.81186,0.72787,0.71303,0.49211,1.21376,1.00581,1.12575,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,3575.38,0.69714,0.5288,1.0184,0.81888,0.72632,0.72318,0.49626,1.22912,1.03302,1.14825,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,3602.42,0.70956,0.5404,1.02574,0.79125,0.74699,0.71917,0.48998,1.21317,1.01891,1.14896,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,3629.45,0.70031,0.53388,1.02148,0.80262,0.73488,0.71206,0.48457,1.18488,1.01838,1.13432,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,3656.53,0.69543,0.53532,1.01984,0.79352,0.7254,0.70722,0.47926,1.18996,0.99809,1.13108,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,3683.75,0.69293,0.52698,1.02408,0.80459,0.71888,0.71021,0.48457,1.17222,1.00117,1.12026,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,3711,0.69484,0.53098,1.01554,0.79923,0.71944,0.72621,0.49795,1.16934,1.00734,1.11849,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,3738.15,0.6933,0.52612,1.01753,0.81589,0.71486,0.73569,0.50172,1.14809,0.96888,1.10779,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,3765.16,0.68594,0.5232,1.01369,0.78537,0.72009,0.7078,0.48562,1.1643,0.98881,1.12305,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
